dwid,db_date,year,month,day,hour,quarter,week,day_name,month_name,weekend_flag
2019032720,2019-03-27,2019,3,27,20,1,13,Wednesday,March,false
2019032721,2019-03-27,2019,3,27,21,1,13,Wednesday,March,false
2019032722,2019-03-27,2019,3,27,22,1,13,Wednesday,March,false
2019032723,2019-03-27,2019,3,27,23,1,13,Wednesday,March,false
2019032800,2019-03-28,2019,3,28,0,1,13,Thursday,March,false
2019032801,2019-03-28,2019,3,28,1,1,13,Thursday,March,false
2019032802,2019-03-28,2019,3,28,2,1,13,Thursday,March,false
2019032803,2019-03-28,2019,3,28,3,1,13,Thursday,March,false
2019032804,2019-03-28,2019,3,28,4,1,13,Thursday,March,false
2019032805,2019-03-28,2019,3,28,5,1,13,Thursday,March,false
2019032806,2019-03-28,2019,3,28,6,1,13,Thursday,March,false
2019032807,2019-03-28,2019,3,28,7,1,13,Thursday,March,false
2019032808,2019-03-28,2019,3,28,8,1,13,Thursday,March,false
2019032809,2019-03-28,2019,3,28,9,1,13,Thursday,March,false
2019032810,2019-03-28,2019,3,28,10,1,13,Thursday,March,false
2019032811,2019-03-28,2019,3,28,11,1,13,Thursday,March,false
2019032812,2019-03-28,2019,3,28,12,1,13,Thursday,March,false
2019032813,2019-03-28,2019,3,28,13,1,13,Thursday,March,false
2019032814,2019-03-28,2019,3,28,14,1,13,Thursday,March,false
2019032815,2019-03-28,2019,3,28,15,1,13,Thursday,March,false
2019032816,2019-03-28,2019,3,28,16,1,13,Thursday,March,false
2019032817,2019-03-28,2019,3,28,17,1,13,Thursday,March,false
2019032818,2019-03-28,2019,3,28,18,1,13,Thursday,March,false
2019032819,2019-03-28,2019,3,28,19,1,13,Thursday,March,false
2019032820,2019-03-28,2019,3,28,20,1,13,Thursday,March,false
2019032821,2019-03-28,2019,3,28,21,1,13,Thursday,March,false
2019032822,2019-03-28,2019,3,28,22,1,13,Thursday,March,false
2019032823,2019-03-28,2019,3,28,23,1,13,Thursday,March,false
2019032900,2019-03-29,2019,3,29,0,1,13,Friday,March,false
2019032901,2019-03-29,2019,3,29,1,1,13,Friday,March,false
2019032902,2019-03-29,2019,3,29,2,1,13,Friday,March,false
2019032903,2019-03-29,2019,3,29,3,1,13,Friday,March,false
2019032904,2019-03-29,2019,3,29,4,1,13,Friday,March,false
2019032905,2019-03-29,2019,3,29,5,1,13,Friday,March,false
2019032906,2019-03-29,2019,3,29,6,1,13,Friday,March,false
2019032907,2019-03-29,2019,3,29,7,1,13,Friday,March,false
2019032908,2019-03-29,2019,3,29,8,1,13,Friday,March,false
2019032909,2019-03-29,2019,3,29,9,1,13,Friday,March,false
2019032910,2019-03-29,2019,3,29,10,1,13,Friday,March,false
2019032911,2019-03-29,2019,3,29,11,1,13,Friday,March,false
2019032912,2019-03-29,2019,3,29,12,1,13,Friday,March,false
2019032913,2019-03-29,2019,3,29,13,1,13,Friday,March,false
2019032914,2019-03-29,2019,3,29,14,1,13,Friday,March,false
2019032915,2019-03-29,2019,3,29,15,1,13,Friday,March,false
2019032916,2019-03-29,2019,3,29,16,1,13,Friday,March,false
2019032917,2019-03-29,2019,3,29,17,1,13,Friday,March,false
2019032918,2019-03-29,2019,3,29,18,1,13,Friday,March,false
2019032919,2019-03-29,2019,3,29,19,1,13,Friday,March,false
2019032920,2019-03-29,2019,3,29,20,1,13,Friday,March,false
2019032921,2019-03-29,2019,3,29,21,1,13,Friday,March,false
2019032922,2019-03-29,2019,3,29,22,1,13,Friday,March,false
2019032923,2019-03-29,2019,3,29,23,1,13,Friday,March,false
2019033000,2019-03-30,2019,3,30,0,1,13,Saturday,March,true
2019033001,2019-03-30,2019,3,30,1,1,13,Saturday,March,true
2019033002,2019-03-30,2019,3,30,2,1,13,Saturday,March,true
2019033003,2019-03-30,2019,3,30,3,1,13,Saturday,March,true
2019033004,2019-03-30,2019,3,30,4,1,13,Saturday,March,true
2019033005,2019-03-30,2019,3,30,5,1,13,Saturday,March,true
2019033006,2019-03-30,2019,3,30,6,1,13,Saturday,March,true
2019033007,2019-03-30,2019,3,30,7,1,13,Saturday,March,true
2019033008,2019-03-30,2019,3,30,8,1,13,Saturday,March,true
2019033009,2019-03-30,2019,3,30,9,1,13,Saturday,March,true
2019033010,2019-03-30,2019,3,30,10,1,13,Saturday,March,true
2019033011,2019-03-30,2019,3,30,11,1,13,Saturday,March,true
2019033012,2019-03-30,2019,3,30,12,1,13,Saturday,March,true
2019033013,2019-03-30,2019,3,30,13,1,13,Saturday,March,true
2019033014,2019-03-30,2019,3,30,14,1,13,Saturday,March,true
2019033015,2019-03-30,2019,3,30,15,1,13,Saturday,March,true
2019033016,2019-03-30,2019,3,30,16,1,13,Saturday,March,true
2019033017,2019-03-30,2019,3,30,17,1,13,Saturday,March,true
2019033018,2019-03-30,2019,3,30,18,1,13,Saturday,March,true
2019033019,2019-03-30,2019,3,30,19,1,13,Saturday,March,true
2019033020,2019-03-30,2019,3,30,20,1,13,Saturday,March,true
2019033021,2019-03-30,2019,3,30,21,1,13,Saturday,March,true
2019033022,2019-03-30,2019,3,30,22,1,13,Saturday,March,true
2019033023,2019-03-30,2019,3,30,23,1,13,Saturday,March,true
2019033100,2019-03-31,2019,3,31,0,1,13,Sunday,March,true
2019033101,2019-03-31,2019,3,31,1,1,13,Sunday,March,true
2019033102,2019-03-31,2019,3,31,2,1,13,Sunday,March,true
2019033103,2019-03-31,2019,3,31,3,1,13,Sunday,March,true
2019033104,2019-03-31,2019,3,31,4,1,13,Sunday,March,true
2019033105,2019-03-31,2019,3,31,5,1,13,Sunday,March,true
2019033106,2019-03-31,2019,3,31,6,1,13,Sunday,March,true
2019033107,2019-03-31,2019,3,31,7,1,13,Sunday,March,true
2019033108,2019-03-31,2019,3,31,8,1,13,Sunday,March,true
2019033109,2019-03-31,2019,3,31,9,1,13,Sunday,March,true
2019033110,2019-03-31,2019,3,31,10,1,13,Sunday,March,true
2019033111,2019-03-31,2019,3,31,11,1,13,Sunday,March,true
2019033112,2019-03-31,2019,3,31,12,1,13,Sunday,March,true
2019033113,2019-03-31,2019,3,31,13,1,13,Sunday,March,true
2019033114,2019-03-31,2019,3,31,14,1,13,Sunday,March,true
2019033115,2019-03-31,2019,3,31,15,1,13,Sunday,March,true
2019033116,2019-03-31,2019,3,31,16,1,13,Sunday,March,true
2019033117,2019-03-31,2019,3,31,17,1,13,Sunday,March,true
2019033118,2019-03-31,2019,3,31,18,1,13,Sunday,March,true
2019033119,2019-03-31,2019,3,31,19,1,13,Sunday,March,true
2019033120,2019-03-31,2019,3,31,20,1,13,Sunday,March,true
2019033121,2019-03-31,2019,3,31,21,1,13,Sunday,March,true
2019033122,2019-03-31,2019,3,31,22,1,13,Sunday,March,true
2019033123,2019-03-31,2019,3,31,23,1,13,Sunday,March,true
2019040100,2019-04-01,2019,4,1,0,2,14,Monday,April,false
2019040101,2019-04-01,2019,4,1,1,2,14,Monday,April,false
2019040102,2019-04-01,2019,4,1,2,2,14,Monday,April,false
2019040103,2019-04-01,2019,4,1,3,2,14,Monday,April,false
2019040104,2019-04-01,2019,4,1,4,2,14,Monday,April,false
2019040105,2019-04-01,2019,4,1,5,2,14,Monday,April,false
2019040106,2019-04-01,2019,4,1,6,2,14,Monday,April,false
2019040107,2019-04-01,2019,4,1,7,2,14,Monday,April,false
2019040108,2019-04-01,2019,4,1,8,2,14,Monday,April,false
2019040109,2019-04-01,2019,4,1,9,2,14,Monday,April,false
2019040110,2019-04-01,2019,4,1,10,2,14,Monday,April,false
2019040111,2019-04-01,2019,4,1,11,2,14,Monday,April,false
2019040112,2019-04-01,2019,4,1,12,2,14,Monday,April,false
2019040113,2019-04-01,2019,4,1,13,2,14,Monday,April,false
2019040114,2019-04-01,2019,4,1,14,2,14,Monday,April,false
2019040115,2019-04-01,2019,4,1,15,2,14,Monday,April,false
2019040116,2019-04-01,2019,4,1,16,2,14,Monday,April,false
2019040117,2019-04-01,2019,4,1,17,2,14,Monday,April,false
2019040118,2019-04-01,2019,4,1,18,2,14,Monday,April,false
2019040119,2019-04-01,2019,4,1,19,2,14,Monday,April,false
2019040120,2019-04-01,2019,4,1,20,2,14,Monday,April,false
2019040121,2019-04-01,2019,4,1,21,2,14,Monday,April,false
2019040122,2019-04-01,2019,4,1,22,2,14,Monday,April,false
2019040123,2019-04-01,2019,4,1,23,2,14,Monday,April,false
2019040200,2019-04-02,2019,4,2,0,2,14,Tuesday,April,false
2019040201,2019-04-02,2019,4,2,1,2,14,Tuesday,April,false
2019040202,2019-04-02,2019,4,2,2,2,14,Tuesday,April,false
2019040203,2019-04-02,2019,4,2,3,2,14,Tuesday,April,false
2019040204,2019-04-02,2019,4,2,4,2,14,Tuesday,April,false
2019040205,2019-04-02,2019,4,2,5,2,14,Tuesday,April,false
2019040206,2019-04-02,2019,4,2,6,2,14,Tuesday,April,false
2019040207,2019-04-02,2019,4,2,7,2,14,Tuesday,April,false
2019040208,2019-04-02,2019,4,2,8,2,14,Tuesday,April,false
2019040209,2019-04-02,2019,4,2,9,2,14,Tuesday,April,false
2019040210,2019-04-02,2019,4,2,10,2,14,Tuesday,April,false
2019040211,2019-04-02,2019,4,2,11,2,14,Tuesday,April,false
2019040212,2019-04-02,2019,4,2,12,2,14,Tuesday,April,false
2019040213,2019-04-02,2019,4,2,13,2,14,Tuesday,April,false
2019040214,2019-04-02,2019,4,2,14,2,14,Tuesday,April,false
2019040215,2019-04-02,2019,4,2,15,2,14,Tuesday,April,false
2019040216,2019-04-02,2019,4,2,16,2,14,Tuesday,April,false
2019040217,2019-04-02,2019,4,2,17,2,14,Tuesday,April,false
2019040218,2019-04-02,2019,4,2,18,2,14,Tuesday,April,false
2019040219,2019-04-02,2019,4,2,19,2,14,Tuesday,April,false
2019040220,2019-04-02,2019,4,2,20,2,14,Tuesday,April,false
2019040221,2019-04-02,2019,4,2,21,2,14,Tuesday,April,false
2019040222,2019-04-02,2019,4,2,22,2,14,Tuesday,April,false
2019040223,2019-04-02,2019,4,2,23,2,14,Tuesday,April,false
2019040300,2019-04-03,2019,4,3,0,2,14,Wednesday,April,false
2019040301,2019-04-03,2019,4,3,1,2,14,Wednesday,April,false
2019040302,2019-04-03,2019,4,3,2,2,14,Wednesday,April,false
2019040303,2019-04-03,2019,4,3,3,2,14,Wednesday,April,false
2019040304,2019-04-03,2019,4,3,4,2,14,Wednesday,April,false
2019040305,2019-04-03,2019,4,3,5,2,14,Wednesday,April,false
2019040306,2019-04-03,2019,4,3,6,2,14,Wednesday,April,false
2019040307,2019-04-03,2019,4,3,7,2,14,Wednesday,April,false
2019040308,2019-04-03,2019,4,3,8,2,14,Wednesday,April,false
2019040309,2019-04-03,2019,4,3,9,2,14,Wednesday,April,false
2019040310,2019-04-03,2019,4,3,10,2,14,Wednesday,April,false
2019040311,2019-04-03,2019,4,3,11,2,14,Wednesday,April,false
2019040312,2019-04-03,2019,4,3,12,2,14,Wednesday,April,false
2019040313,2019-04-03,2019,4,3,13,2,14,Wednesday,April,false
2019040314,2019-04-03,2019,4,3,14,2,14,Wednesday,April,false
2019040315,2019-04-03,2019,4,3,15,2,14,Wednesday,April,false
2019040316,2019-04-03,2019,4,3,16,2,14,Wednesday,April,false
2019040317,2019-04-03,2019,4,3,17,2,14,Wednesday,April,false
2019040318,2019-04-03,2019,4,3,18,2,14,Wednesday,April,false
2019040319,2019-04-03,2019,4,3,19,2,14,Wednesday,April,false
2019040320,2019-04-03,2019,4,3,20,2,14,Wednesday,April,false
2019040321,2019-04-03,2019,4,3,21,2,14,Wednesday,April,false
2019040322,2019-04-03,2019,4,3,22,2,14,Wednesday,April,false
2019040323,2019-04-03,2019,4,3,23,2,14,Wednesday,April,false
2019040400,2019-04-04,2019,4,4,0,2,14,Thursday,April,false
2019040401,2019-04-04,2019,4,4,1,2,14,Thursday,April,false
2019040402,2019-04-04,2019,4,4,2,2,14,Thursday,April,false
2019040403,2019-04-04,2019,4,4,3,2,14,Thursday,April,false
2019040404,2019-04-04,2019,4,4,4,2,14,Thursday,April,false
2019040405,2019-04-04,2019,4,4,5,2,14,Thursday,April,false
2019040406,2019-04-04,2019,4,4,6,2,14,Thursday,April,false
2019040407,2019-04-04,2019,4,4,7,2,14,Thursday,April,false
2019040408,2019-04-04,2019,4,4,8,2,14,Thursday,April,false
2019040409,2019-04-04,2019,4,4,9,2,14,Thursday,April,false
2019040410,2019-04-04,2019,4,4,10,2,14,Thursday,April,false
2019040411,2019-04-04,2019,4,4,11,2,14,Thursday,April,false
2019040412,2019-04-04,2019,4,4,12,2,14,Thursday,April,false
2019040413,2019-04-04,2019,4,4,13,2,14,Thursday,April,false
2019040414,2019-04-04,2019,4,4,14,2,14,Thursday,April,false
2019040415,2019-04-04,2019,4,4,15,2,14,Thursday,April,false
2019040416,2019-04-04,2019,4,4,16,2,14,Thursday,April,false
2019040417,2019-04-04,2019,4,4,17,2,14,Thursday,April,false
2019040418,2019-04-04,2019,4,4,18,2,14,Thursday,April,false
2019040419,2019-04-04,2019,4,4,19,2,14,Thursday,April,false
2019040420,2019-04-04,2019,4,4,20,2,14,Thursday,April,false
2019040421,2019-04-04,2019,4,4,21,2,14,Thursday,April,false
2019040422,2019-04-04,2019,4,4,22,2,14,Thursday,April,false
2019040423,2019-04-04,2019,4,4,23,2,14,Thursday,April,false
2019040500,2019-04-05,2019,4,5,0,2,14,Friday,April,false
2019040501,2019-04-05,2019,4,5,1,2,14,Friday,April,false
2019040502,2019-04-05,2019,4,5,2,2,14,Friday,April,false
2019040503,2019-04-05,2019,4,5,3,2,14,Friday,April,false
2019040504,2019-04-05,2019,4,5,4,2,14,Friday,April,false
2019040505,2019-04-05,2019,4,5,5,2,14,Friday,April,false
2019040506,2019-04-05,2019,4,5,6,2,14,Friday,April,false
2019040507,2019-04-05,2019,4,5,7,2,14,Friday,April,false
2019040508,2019-04-05,2019,4,5,8,2,14,Friday,April,false
2019040509,2019-04-05,2019,4,5,9,2,14,Friday,April,false
2019040510,2019-04-05,2019,4,5,10,2,14,Friday,April,false
2019040511,2019-04-05,2019,4,5,11,2,14,Friday,April,false
2019040512,2019-04-05,2019,4,5,12,2,14,Friday,April,false
2019040513,2019-04-05,2019,4,5,13,2,14,Friday,April,false
2019040514,2019-04-05,2019,4,5,14,2,14,Friday,April,false
2019040515,2019-04-05,2019,4,5,15,2,14,Friday,April,false
2019040516,2019-04-05,2019,4,5,16,2,14,Friday,April,false
2019040517,2019-04-05,2019,4,5,17,2,14,Friday,April,false
2019040518,2019-04-05,2019,4,5,18,2,14,Friday,April,false
2019040519,2019-04-05,2019,4,5,19,2,14,Friday,April,false
2019040520,2019-04-05,2019,4,5,20,2,14,Friday,April,false
2019040521,2019-04-05,2019,4,5,21,2,14,Friday,April,false
2019040522,2019-04-05,2019,4,5,22,2,14,Friday,April,false
2019040523,2019-04-05,2019,4,5,23,2,14,Friday,April,false
2019040600,2019-04-06,2019,4,6,0,2,14,Saturday,April,true
2019040601,2019-04-06,2019,4,6,1,2,14,Saturday,April,true
2019040602,2019-04-06,2019,4,6,2,2,14,Saturday,April,true
2019040603,2019-04-06,2019,4,6,3,2,14,Saturday,April,true
2019040604,2019-04-06,2019,4,6,4,2,14,Saturday,April,true
2019040605,2019-04-06,2019,4,6,5,2,14,Saturday,April,true
2019040606,2019-04-06,2019,4,6,6,2,14,Saturday,April,true
2019040607,2019-04-06,2019,4,6,7,2,14,Saturday,April,true
2019040608,2019-04-06,2019,4,6,8,2,14,Saturday,April,true
2019040609,2019-04-06,2019,4,6,9,2,14,Saturday,April,true
2019040610,2019-04-06,2019,4,6,10,2,14,Saturday,April,true
2019040611,2019-04-06,2019,4,6,11,2,14,Saturday,April,true
2019040612,2019-04-06,2019,4,6,12,2,14,Saturday,April,true
2019040613,2019-04-06,2019,4,6,13,2,14,Saturday,April,true
2019040614,2019-04-06,2019,4,6,14,2,14,Saturday,April,true
2019040615,2019-04-06,2019,4,6,15,2,14,Saturday,April,true
2019040616,2019-04-06,2019,4,6,16,2,14,Saturday,April,true
2019040617,2019-04-06,2019,4,6,17,2,14,Saturday,April,true
2019040618,2019-04-06,2019,4,6,18,2,14,Saturday,April,true
2019040619,2019-04-06,2019,4,6,19,2,14,Saturday,April,true
2019040620,2019-04-06,2019,4,6,20,2,14,Saturday,April,true
2019040621,2019-04-06,2019,4,6,21,2,14,Saturday,April,true
2019040622,2019-04-06,2019,4,6,22,2,14,Saturday,April,true
2019040623,2019-04-06,2019,4,6,23,2,14,Saturday,April,true
2019040700,2019-04-07,2019,4,7,0,2,14,Sunday,April,true
2019040701,2019-04-07,2019,4,7,1,2,14,Sunday,April,true
2019040702,2019-04-07,2019,4,7,2,2,14,Sunday,April,true
2019040703,2019-04-07,2019,4,7,3,2,14,Sunday,April,true
2019040704,2019-04-07,2019,4,7,4,2,14,Sunday,April,true
2019040705,2019-04-07,2019,4,7,5,2,14,Sunday,April,true
2019040706,2019-04-07,2019,4,7,6,2,14,Sunday,April,true
2019040707,2019-04-07,2019,4,7,7,2,14,Sunday,April,true
2019040708,2019-04-07,2019,4,7,8,2,14,Sunday,April,true
2019040709,2019-04-07,2019,4,7,9,2,14,Sunday,April,true
2019040710,2019-04-07,2019,4,7,10,2,14,Sunday,April,true
2019040711,2019-04-07,2019,4,7,11,2,14,Sunday,April,true
2019040712,2019-04-07,2019,4,7,12,2,14,Sunday,April,true
2019040713,2019-04-07,2019,4,7,13,2,14,Sunday,April,true
2019040714,2019-04-07,2019,4,7,14,2,14,Sunday,April,true
2019040715,2019-04-07,2019,4,7,15,2,14,Sunday,April,true
2019040716,2019-04-07,2019,4,7,16,2,14,Sunday,April,true
2019040717,2019-04-07,2019,4,7,17,2,14,Sunday,April,true
2019040718,2019-04-07,2019,4,7,18,2,14,Sunday,April,true
2019040719,2019-04-07,2019,4,7,19,2,14,Sunday,April,true
2019040720,2019-04-07,2019,4,7,20,2,14,Sunday,April,true
2019040721,2019-04-07,2019,4,7,21,2,14,Sunday,April,true
2019040722,2019-04-07,2019,4,7,22,2,14,Sunday,April,true
2019040723,2019-04-07,2019,4,7,23,2,14,Sunday,April,true
2019040800,2019-04-08,2019,4,8,0,2,15,Monday,April,false
2019040801,2019-04-08,2019,4,8,1,2,15,Monday,April,false
2019040802,2019-04-08,2019,4,8,2,2,15,Monday,April,false
2019040803,2019-04-08,2019,4,8,3,2,15,Monday,April,false
2019040804,2019-04-08,2019,4,8,4,2,15,Monday,April,false
2019040805,2019-04-08,2019,4,8,5,2,15,Monday,April,false
2019040806,2019-04-08,2019,4,8,6,2,15,Monday,April,false
2019040807,2019-04-08,2019,4,8,7,2,15,Monday,April,false
2019040808,2019-04-08,2019,4,8,8,2,15,Monday,April,false
2019040809,2019-04-08,2019,4,8,9,2,15,Monday,April,false
2019040810,2019-04-08,2019,4,8,10,2,15,Monday,April,false
2019040811,2019-04-08,2019,4,8,11,2,15,Monday,April,false
2019040812,2019-04-08,2019,4,8,12,2,15,Monday,April,false
2019040813,2019-04-08,2019,4,8,13,2,15,Monday,April,false
2019040814,2019-04-08,2019,4,8,14,2,15,Monday,April,false
2019040815,2019-04-08,2019,4,8,15,2,15,Monday,April,false
2019040816,2019-04-08,2019,4,8,16,2,15,Monday,April,false
2019040817,2019-04-08,2019,4,8,17,2,15,Monday,April,false
2019040818,2019-04-08,2019,4,8,18,2,15,Monday,April,false
2019040819,2019-04-08,2019,4,8,19,2,15,Monday,April,false
2019040820,2019-04-08,2019,4,8,20,2,15,Monday,April,false
2019040821,2019-04-08,2019,4,8,21,2,15,Monday,April,false
2019040822,2019-04-08,2019,4,8,22,2,15,Monday,April,false
2019040823,2019-04-08,2019,4,8,23,2,15,Monday,April,false
2019040900,2019-04-09,2019,4,9,0,2,15,Tuesday,April,false
2019040901,2019-04-09,2019,4,9,1,2,15,Tuesday,April,false
2019040902,2019-04-09,2019,4,9,2,2,15,Tuesday,April,false
2019040903,2019-04-09,2019,4,9,3,2,15,Tuesday,April,false
2019040904,2019-04-09,2019,4,9,4,2,15,Tuesday,April,false
2019040905,2019-04-09,2019,4,9,5,2,15,Tuesday,April,false
2019040906,2019-04-09,2019,4,9,6,2,15,Tuesday,April,false
2019040907,2019-04-09,2019,4,9,7,2,15,Tuesday,April,false
2019040908,2019-04-09,2019,4,9,8,2,15,Tuesday,April,false
2019040909,2019-04-09,2019,4,9,9,2,15,Tuesday,April,false
2019040910,2019-04-09,2019,4,9,10,2,15,Tuesday,April,false
2019040911,2019-04-09,2019,4,9,11,2,15,Tuesday,April,false
2019040912,2019-04-09,2019,4,9,12,2,15,Tuesday,April,false
2019040913,2019-04-09,2019,4,9,13,2,15,Tuesday,April,false
2019040914,2019-04-09,2019,4,9,14,2,15,Tuesday,April,false
2019040915,2019-04-09,2019,4,9,15,2,15,Tuesday,April,false
2019040916,2019-04-09,2019,4,9,16,2,15,Tuesday,April,false
2019040917,2019-04-09,2019,4,9,17,2,15,Tuesday,April,false
2019040918,2019-04-09,2019,4,9,18,2,15,Tuesday,April,false
2019040919,2019-04-09,2019,4,9,19,2,15,Tuesday,April,false
2019040920,2019-04-09,2019,4,9,20,2,15,Tuesday,April,false
2019040921,2019-04-09,2019,4,9,21,2,15,Tuesday,April,false
2019040922,2019-04-09,2019,4,9,22,2,15,Tuesday,April,false
2019040923,2019-04-09,2019,4,9,23,2,15,Tuesday,April,false
2019041000,2019-04-10,2019,4,10,0,2,15,Wednesday,April,false
2019041001,2019-04-10,2019,4,10,1,2,15,Wednesday,April,false
2019041002,2019-04-10,2019,4,10,2,2,15,Wednesday,April,false
2019041003,2019-04-10,2019,4,10,3,2,15,Wednesday,April,false
2019041004,2019-04-10,2019,4,10,4,2,15,Wednesday,April,false
2019041005,2019-04-10,2019,4,10,5,2,15,Wednesday,April,false
2019041006,2019-04-10,2019,4,10,6,2,15,Wednesday,April,false
2019041007,2019-04-10,2019,4,10,7,2,15,Wednesday,April,false
2019041008,2019-04-10,2019,4,10,8,2,15,Wednesday,April,false
2019041009,2019-04-10,2019,4,10,9,2,15,Wednesday,April,false
2019041010,2019-04-10,2019,4,10,10,2,15,Wednesday,April,false
2019041011,2019-04-10,2019,4,10,11,2,15,Wednesday,April,false
2019041012,2019-04-10,2019,4,10,12,2,15,Wednesday,April,false
2019041013,2019-04-10,2019,4,10,13,2,15,Wednesday,April,false
2019041014,2019-04-10,2019,4,10,14,2,15,Wednesday,April,false
2019041015,2019-04-10,2019,4,10,15,2,15,Wednesday,April,false
2019041016,2019-04-10,2019,4,10,16,2,15,Wednesday,April,false
2019041017,2019-04-10,2019,4,10,17,2,15,Wednesday,April,false
2019041018,2019-04-10,2019,4,10,18,2,15,Wednesday,April,false
2019041019,2019-04-10,2019,4,10,19,2,15,Wednesday,April,false
2019041020,2019-04-10,2019,4,10,20,2,15,Wednesday,April,false
2019041021,2019-04-10,2019,4,10,21,2,15,Wednesday,April,false
2019041022,2019-04-10,2019,4,10,22,2,15,Wednesday,April,false
2019041023,2019-04-10,2019,4,10,23,2,15,Wednesday,April,false
2019041100,2019-04-11,2019,4,11,0,2,15,Thursday,April,false
2019041101,2019-04-11,2019,4,11,1,2,15,Thursday,April,false
2019041102,2019-04-11,2019,4,11,2,2,15,Thursday,April,false
2019041103,2019-04-11,2019,4,11,3,2,15,Thursday,April,false
2019041104,2019-04-11,2019,4,11,4,2,15,Thursday,April,false
2019041105,2019-04-11,2019,4,11,5,2,15,Thursday,April,false
2019041106,2019-04-11,2019,4,11,6,2,15,Thursday,April,false
2019041107,2019-04-11,2019,4,11,7,2,15,Thursday,April,false
2019041108,2019-04-11,2019,4,11,8,2,15,Thursday,April,false
2019041109,2019-04-11,2019,4,11,9,2,15,Thursday,April,false
2019041110,2019-04-11,2019,4,11,10,2,15,Thursday,April,false
